key,original,translation,context
ItemInfo_毒蛾,"The larvae are poisonous, and touching them feels like being burned by fire.
<#d09a09>Usage: Medicine making, Gift</color>",,"幼虫有毒，触之痛如火灼。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_蜣螂,"The larvae feed on feces, and when crushed, they can cure intestinal leakage.
<#d09a09>Usage: Medicine making, Gift</color>",,"幼虫以粪便为食，捣烂可治肠漏。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_椿象,"As big as a little finger, shaped like a turtle, it emits a peculiar smell when startled.
<#d09a09>Usage: Medicine making, Gift</color>",,"大如小指，状如水龟，惊之有特异臭气。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_斑蝥,"A foul smell is emitted from the tail, which is unbearable.
<#d09a09>Usage: Medicine making, Gift</color>",,"尾后恶气射出，臭不可闻。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_螳螂,"Its two arms are like axes, it does not avoid obstacles, hence the name 'Dang Lang'.
<#d09a09>Usage: Medicine making, Gift</color>",,"两臂如斧，当辙不避，故得‘当郎’之名。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_冬虫夏草,"It can nourish the kidney and lung, stop bleeding and transform phlegm.
<#d09a09>Usage: Medicine making, Gift</color>",,"补肾益肺，止血化痰。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_龙血竭,"It looks like human blood, tastes sweet, spicy, and salty, and has the effect of activating blood circulation, relieving pain, stopping bleeding, and healing wounds.
<#d09a09>Usage: Medicine making, Gift</color>",,"状似人血，味甘、辛、咸，有活血散瘀,定痛止血,敛疮生肌之效。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_白术,"It tastes bitter and warm, and has a strong spicy flavor. It has the effect of drying dampness, purifying turbidity, and relieving pain.
<#d09a09>Usage: Medicine making, Gift</color>",,"性味苦温辛烈，有燥湿、化浊、止痛之效。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_沉香,"It has the effect of promoting qi circulation, relieving pain, warming the middle, and stopping vomiting.
<#d09a09>Usage: Medicine making, Gift</color>",,"有行气止痛，温中止呕，纳气平喘之功效。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_忍冬,"It tastes sweet and cold, and has the effect of clearing heat and detoxifying.
<#d09a09>Usage: Medicine making, Gift</color>",,"性味甘寒，有清热解毒之功效。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_野百合,"It tastes sweet and is neutral in nature. It can clear heat, benefit dampness, detoxify, and eliminate accumulation.
<#d09a09>Usage: Medicine making, Gift</color>",,"味甘性平，可清热，利湿，解毒，消积。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_接骨草,"It tastes bitter and is neutral in nature. It has the effect of removing stasis and regenerating, and relaxing muscles and activating collaterals.
<#d09a09>Usage: Medicine making, Gift</color>",,"味苦性平，有祛瘀生新、舒筋活络之效。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_珍珠母,"It is a mussel shell, which can calm the liver and stop bleeding.
<#d09a09>Usage: Medicine making, Gift</color>",,"为河蚌贝壳，可平肝止血。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_山慈姑,"It tastes sweet and slightly spicy, and is cool in nature. It has the effects of clearing heat, detoxifying, reducing abscesses and dispersing lumps.
<#d09a09>Usage: Medicine making, Gift</color>",,"味甘、微辛，性凉。具有清热解毒，消痈散结等功效。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_夹竹桃,"It can strengthen the heart, promote urination, dispel phlegm, relieve asthma, relieve pain, and remove stasis.
<#d09a09>Usage: Medicine making, Gift</color>",,"可强心利尿，祛痰定喘，镇痛，去瘀。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_曼陀罗,"It tastes spicy and warm, and is highly toxic. The flower can dispel wind and dampness, relieve asthma and pain.
<#d09a09>Usage: Medicine making, Gift</color>",,"味辛性温，有大毒。花能去风湿，止喘定痛。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_断肠草,"The whole plant is highly toxic and is used for medicinal purposes. It has the effects of reducing swelling, relieving pain, drawing out poison and killing insects.
<#d09a09>Usage: Medicine making, Gift</color>",,"全株有大毒，供药用，有消肿止痛、拔毒杀虫之效。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_天蝼,"It hibernates underground, tastes salty, and is cold in nature. It belongs to the bladder, large intestine, and small intestine meridians.
<#d09a09>Usage: Medicine making, Gift</color>",,"土下越冬，味咸，性寒。归膀胱、大肠、小肠经。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_金龟,"Pests, often bite off plant seedlings, causing them to wither and die.
<#d09a09>Usage: Medicine making, Gift</color>",,"害虫，常咬断植被幼苗，致枯黄死亡。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_土元,"Flat body, brown-black color, males have wings, females do not. Extremely valuable for medicinal use.
<#d09a09>Usage: Medicine making, Gift</color>",,"身体扁，棕黑色，雄性有翅，雌性无翅。药用价值极高。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_刺蛾,"The thorns are poisonous, causing skin swelling upon contact.
<#d09a09>Usage: Medicine making, Gift</color>",,"刺有毒，触之皮肤肿胀。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_九龙虫,"Extremely cold-sensitive, when eaten by humans, it turns red and shiny, and is especially good for medicinal use.
<#d09a09>Usage: Medicine making, Gift</color>",,"性极畏寒，人食则色红而光泽可爱，入药尤良。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_灵芝,"A rare medicinal substance, gathering the spiritual energy of heaven and earth, can strengthen the body, nourish and invigorate.
<#d09a09>Usage: Medicine making, Gift</color>",,"稀有的药物，集天地灵气，可扶正固本、滋补强壮。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_何首乌,"A precious herb, its tuber is used in medicine, can calm the mind, nourish the blood, activate the meridians, detoxify, and reduce inflammation.
<#d09a09>Usage: Medicine making, Gift</color>",,"名贵药材，块根入药，可安神、养血、活络，解毒、消痈。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_藏红花,"A precious herb, has calming, phlegm-removing, and spasm-relieving effects.
<#d09a09>Usage: Medicine making, Gift</color>",,"名贵药材，有镇静、祛痰、解痉作用。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_野山参,"A precious herb, mainly used to nourish the five internal organs, calm the mind, stabilize the soul, stop palpitations, remove evil spirits, brighten the eyes, and enhance intelligence. But eating too much can also cause poisoning.
<#d09a09>Usage: Medicine making, Gift</color>",,"名贵药材，主补五脏，安精神，定魂魄，止惊悸，除邪气，明目，开心益智。但吃多了也会中毒。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_天山雪莲,"A precious herb that is hard to come by, grows in the bitter cold of the Tianshan Mountains, has the effect of warming the kidneys, aiding yang, dispelling wind and dampness, and promoting blood circulation.
<#d09a09>Usage: Medicine making, Gift</color>",,"可遇不可求的名贵药材，生长于天山苦寒之地，有温肾助阳，祛风胜湿，通经活血的作用。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_金线莲,"A rare herb, neutral in nature, sweet in taste, clears heat, cools the blood, dispels wind and benefits dampness.
<#d09a09>Usage: Medicine making, Gift</color>",,"珍稀药材，性平、味甘，清热凉血、祛风利湿。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_天仙子,"Bitter in taste, warm in nature, highly toxic, has the effect of relieving pain and relieving spasms.
<#d09a09>Usage: Medicine making, Gift</color>",,"性味苦、温，有大毒，具镇痛解痉之功效。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_天南星,"Treats epilepsy, throat diseases, mouth and tongue sores, tuberculosis, and skull problems.
<#d09a09>Usage: Medicine making, Gift</color>",,"治惊痫，喉痹，口舌疮糜，结核，解颅。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_雪上一枝蒿,"Produced in Yunnan and Guizhou, highly toxic, taking it is critical.
<#d09a09>Usage: Medicine making, Gift</color>",,"产于云贵之地，有大毒，服之致命。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_见血封喉,"Highly toxic, as deadly as its name suggests.
<#d09a09>Usage: Medicine making, Gift</color>",,"有剧毒，毒如其名，见血封喉。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_红信石,"Also known as Red Crane Poison, extremely toxic, eating it leads to immediate death.
<#d09a09>Usage: Medicine making, Gift</color>",,"又名鹤顶红，剧毒，食之即死。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_冰蚕,"Resembles an earthworm, its body is transparent like crystal, it is an extremely rare object of extreme cold and extreme poison.
<#d09a09>Usage: Medicine making, Gift</color>",,"状如蚯蚓，通体透明如水晶，是极其罕见的至寒至毒之物。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_青腰,"Its body contains poison, which can cause human skin to ulcerate, resembling a knife wound.
<#d09a09>Usage: Medicine making, Gift</color>",,"体内有毒，可使人皮肤溃烂，状如刀伤。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_地胆,"Spicy in taste, slightly warm in nature, poisonous. Its effect can attack poison, remove stasis, and reduce symptoms.
<#d09a09>Usage: Medicine making, Gift</color>",,"味辛，性微温，有毒。其效可攻毒，逐瘀，消症。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_龙虱,"Can swim and fly, eats small fish and tadpoles. Tastes delicious, mainly used to treat children's bedwetting.
<#d09a09>Usage: Medicine making, Gift</color>",,"能游善飞，食小鱼、蝌蚪。味道鲜美，主治小儿遗尿。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_火蚁,"A red ant with poison, a bite feels like being burned by fire.
<#d09a09>Usage: Medicine making, Gift</color>",,"身体通红的蚂蚁，有毒，被咬似被火灼。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_毒龙胆,"The gallbladder of a dragon, it feels hot just holding it in your hand.
<#d09a09>Usage: Alchemy, Gift</color>",,"毒龙的胆，光是拿在手里就感觉火辣辣的。
<#d09a09>用途：炼药、送礼</color>"
ItemInfo_煤炭,"Used for daily fire making.
<#d09a09>Usage: Crafting equipment, Gift</color>",,"日常生火使用。
<#d09a09>用途：打造装备、送礼</color>"
ItemInfo_铁矿,"The most widely used metal.
<#d09a09>Usage: Crafting equipment, Gift</color>",,"用量最广的一种金属。
<#d09a09>用途：打造装备、送礼</color>"
ItemInfo_铜矿,"A collection of natural minerals.
<#d09a09>Usage: Crafting equipment, Gift</color>",,"自然矿物集合体。
<#d09a09>用途：打造装备、送礼</color>"
ItemInfo_精铁,"Iron that has been finely forged.
<#d09a09>Usage: Crafting equipment, Gift</color>",,"精工锻炼过的铁。
<#d09a09>用途：打造装备、送礼</color>"
ItemInfo_秘银,"A very valuable white metal.
<#d09a09>Usage: Crafting equipment, Gift</color>",,"十分金贵的白色金属。
<#d09a09>用途：打造装备、送礼</color>"
ItemInfo_镔铁,"The most widely used type of steel.
<#d09a09>Usage: Crafting equipment, Gift</color>",,"用量最广的一种钢。
<#d09a09>用途：打造装备、送礼</color>"
ItemInfo_乌金,"A black stone that glows with a golden light.
<#d09a09>Usage: Crafting equipment, Gift</color>",,"通体乌黑却泛着金光的石头。
<#d09a09>用途：打造装备、送礼</color>"
ItemInfo_寒铁,"Iron buried deep underground.
<#d09a09>Usage: Crafting equipment, Gift</color>",,"深埋于地下的铁。
<#d09a09>用途：打造装备、送礼</color>"
ItemInfo_精钢,"Iron of higher purity.
<#d09a09>Usage: Crafting equipment, Gift</color>",,"纯度更高的铁。
<#d09a09>用途：打造装备、送礼</color>"
ItemInfo_千年玄铁,"The raw material for many unparalleled weapons.
<#d09a09>Usage: Crafting equipment, Gift</color>",,"很多绝世武器的原材料。
<#d09a09>用途：打造装备、送礼</color>"
ItemInfo_百炼精金,"A precious stone obtained through thousands of hammerings and temperings.
<#d09a09>Usage: Crafting equipment, Gift</color>",,"经过千锤百炼得来的精金石。
<#d09a09>用途：打造装备、送礼</color>"
ItemInfo_天外陨石,"A legendary stone from beyond the earth's surface.
<#d09a09>Usage: Crafting equipment, Gift</color>",,"传说中来自于非地表的天石。
<#d09a09>用途：打造装备、送礼</color>"
ItemInfo_蜜蜡,"Opaque or semi-opaque amber.
<#d09a09>Usage: Gift</color>",,"呈不透明状或半不透明状的琥珀。
<#d09a09>用途：送礼</color>"
ItemInfo_砗磲珠,"Pearl grown from a giant clam.
<#d09a09>Usage: Gift</color>",,"砗磲生长出来的珠。
<#d09a09>用途：送礼</color>"
ItemInfo_鸡血石,"A stone with cinnabar.
<#d09a09>Usage: Gift</color>",,"带有朱砂的石头。
<#d09a09>用途：送礼</color>"
ItemInfo_玛瑙,"A type of jade with patterns resembling a horse's brain, hence the name.
<#d09a09>Usage: Gift</color>",,"燕人认为此类玉石的花纹形似马脑，故得此名。
<#d09a09>用途：送礼</color>"
ItemInfo_琥珀,"A transparent fossil formed from resin and insects.
<#d09a09>Usage: Gift</color>",,"透明的生物化石，由树脂和昆虫形成。
<#d09a09>用途：送礼</color>"
ItemInfo_翡翠,"A jade with a glassy color, high cost performance.
<#d09a09>Usage: Gift</color>",,"玻璃色泽，性价比较高的玉石。
<#d09a09>用途：送礼</color>"
ItemInfo_珍珠,"Pearl grown inside a shell.
<#d09a09>Usage: Gift</color>",,"生长在贝壳里的珍珠。
<#d09a09>用途：送礼</color>"
ItemInfo_赤玉珠,"A red jade bead without any impurities.
<#d09a09>Usage: Gift</color>",,"不含一丝杂质的红色玉珠。
<#d09a09>用途：送礼</color>"
ItemInfo_猫眼石,"The light on the stone is as bright and flexible as a cat's eye, hence the name.
<#d09a09>Usage: Gift</color>",,"石头上面的光像猫眼一样灵活明亮，因此得名。
<#d09a09>用途：送礼</color>"
ItemInfo_红宝石,"A red gem.
<#d09a09>Usage: Gift</color>",,"红色的宝石。
<#d09a09>用途：送礼</color>"
ItemInfo_紫水晶,"A purple crystal.
<#d09a09>Usage: Gift</color>",,"紫色的水晶。
<#d09a09>用途：送礼</color>"
ItemInfo_蓝宝石,"A blue gem.
<#d09a09>Usage: Gift</color>",,"蓝色的宝石。
<#d09a09>用途：送礼</color>"
ItemInfo_月光石,"The surface of the stone emits a light blue glow, like moonlight, hence the name.
<#d09a09>Usage: Gift</color>",,"石身表层泛有浅蓝色光芒，宛如月辉，因此得名。
<#d09a09>用途：送礼</color>"
ItemInfo_祖母绿,"An ancient and precious Gem, it is said that the wearer will have good luck.
<#d09a09>Usage: Gift</color>",,"一种古老的珍贵宝石，据说佩戴者会拥有好运。
<#d09a09>用途：送礼</color>"
ItemInfo_孔雀石,"An ancient and precious jade material, its color is identical to peacock feathers.
<#d09a09>Usage: Gift</color>",,"一种古老的珍贵玉料，色泽与孔雀羽毛如出一辙。
<#d09a09>用途：送礼</color>"
ItemInfo_羊脂玉,"White as condensed fat, it is a top-grade product in soft jade, extremely precious.
<#d09a09>Usage: Gift</color>",,"白如凝脂，是软玉中的上品，极为珍贵。
<#d09a09>用途：送礼</color>"
ItemInfo_青金石,"Mostly blue-green in color, with a delicate, tough, and smooth texture.
<#d09a09>Usage: Gift</color>",,"多为蓝绿色，质地细腻、坚韧、光洁。
<#d09a09>用途：送礼</color>"
ItemInfo_寿山石,"A precious stone material, its stone texture is crystal clear, colorful, and naturally formed.
<#d09a09>Usage: Gift</color>",,"一种名贵石材，其石质地晶莹、色彩斑斓，浑然天成。
<#d09a09>用途：送礼</color>"
ItemInfo_昆仑玉,"Kunlun jade has a fine and moist texture, elegant and refreshing, oily, and without cracks.
<#d09a09>Usage: Gift</color>",,"昆仑玉质地细润、淡雅清爽、油性好，无裂痕。
<#d09a09>用途：送礼</color>"
ItemInfo_精卫石,"Round in shape, with a deep red color.
<#d09a09>Usage: Gift</color>",,"形状圆润，色泽殷红。
<#d09a09>用途：送礼</color>"
ItemInfo_补天石,"A natural Ore with five colors, extremely precious.
<#d09a09>Usage: Gift</color>",,"带有五种颜色的天然矿石，异常珍贵。
<#d09a09>用途：送礼</color>"
ItemInfo_玉髓,"One of the ancient jade varieties.
<#d09a09>Usage: Gift</color>",,"古老的玉石品种之一。
<#d09a09>用途：送礼</color>"
ItemInfo_天珠,"A very precious jade, produced in plateau areas.
<#d09a09>Usage: Gift</color>",,"非常名贵的玉石，生产于高原地区。
<#d09a09>用途：送礼</color>"
ItemInfo_七彩舍利子,"The bones, hair, or body left behind after the death of Buddha or high monks, crystallized during cremation.
<#d09a09>Usage: Gift</color>",,"佛陀、高僧圆寂后遗留下来的身骨、头发或遗体，火化时结成的结晶体。
<#d09a09>用途：送礼</color>"
ItemInfo_树枝,"A Branch broken off from a tree, although it can also be used to make equipment, it is more often used for daily fire making.
<#d09a09>Usage: Equipment crafting</color>",,"从树上折下的一段树枝，虽然也能用于打造装备，但更多用于日常生火。
<#d09a09>用途：打造装备</color>"
ItemInfo_圆木桩,"Wood that emits a faint fragrance, when placed at home, it has the effect of repelling insects.
<#d09a09>Usage: Equipment crafting</color>",,"散发淡淡清香的木材，放在家里有驱虫的效果。
<#d09a09>用途：打造装备</color>"
ItemInfo_实木,"Hard maple wood, with a dense texture, often processed into decorations.
<#d09a09>Usage: Equipment crafting</color>",,"质地坚硬的枫木，木质紧密，多用于加工成为装饰物。
<#d09a09>用途：打造装备</color>"
ItemInfo_龙鳞竹,"Wood commonly used for processing, with unique light-colored patterns on the surface.
<#d09a09>Usage: Equipment crafting</color>",,"常用于加工的木材，表面有独特的浅色花纹。
<#d09a09>用途：打造装备</color>"
ItemInfo_硬木,"Rare Wood, named for its straight and uniform grain and fine texture.
<#d09a09>Usage: Equipment crafting</color>",,"稀有的木材，因木纹直且均匀、材质细致而得名。
<#d09a09>用途：打造装备</color>"
ItemInfo_软木,"Precious Wood that takes decades to form, burning it gives off a faint fragrance.
<#d09a09>Usage: Equipment crafting</color>",,"数十年才能结成的珍贵木材，燃烧有淡淡的清香。
<#d09a09>用途：打造装备</color>"
ItemInfo_雷击木,"Wood from a tree struck by lightning on a rainy day, it is said to be a talisman against evil.
<#d09a09>Usage: Equipment crafting</color>",,"雨天雷劈到的树木，相传是避邪法物。
<#d09a09>用途：打造装备</color>"
ItemInfo_阴沉木,"With a simple and heavy appearance, it has the effect of copper beating and iron casting.
<#d09a09>Usage: Equipment crafting</color>",,"外观古朴凝重，且具有铜打铁铸的效果。
<#d09a09>用途：打造装备</color>"
ItemInfo_野猪皮,"A whole piece of Wild boar skin.
<#d09a09>Usage: Equipment crafting</color>",,"一整张野猪皮。
<#d09a09>用途：打造装备</color>"
ItemInfo_狼皮,"A whole piece of Wolf skin.
<#d09a09>Usage: Equipment crafting</color>",,"一整张狼皮。
<#d09a09>用途：打造装备</color>"
ItemInfo_蛇皮,"A whole piece of Snake skin.
<#d09a09>Usage: Equipment crafting</color>",,"一整张蛇皮。
<#d09a09>用途：打造装备</color>"
ItemInfo_牛皮,"A whole piece of Ox skin.
<#d09a09>Usage: Crafting equipment</color>",,"一整张牛皮。
<#d09a09>用途：打造装备</color>"
ItemInfo_优质蛇皮,"A whole piece of high-quality Snake skin.
<#d09a09>Usage: Crafting equipment</color>",,"一整张优质的蛇皮。
<#d09a09>用途：打造装备</color>"
ItemInfo_狼王皮,"A whole piece of Wolf king skin.
<#d09a09>Usage: Crafting equipment</color>",,"一整张狼王皮。
<#d09a09>用途：打造装备</color>"
ItemInfo_优质野猪皮,"A whole piece of high-quality Wild boar king skin.
<#d09a09>Usage: Crafting equipment</color>",,"一整张优质的野猪王皮。
<#d09a09>用途：打造装备</color>"
ItemInfo_优质狼皮,"A whole piece of high-quality Wolf skin.
<#d09a09>Usage: Crafting equipment</color>",,"一整张优质的狼皮。
<#d09a09>用途：打造装备</color>"
ItemInfo_虎皮,"A whole piece of Tiger skin.
<#d09a09>Usage: Crafting equipment</color>",,"一整张虎皮。
<#d09a09>用途：打造装备</color>"
ItemInfo_熊皮,"A whole piece of Brown Bear skin.
<#d09a09>Usage: Crafting equipment</color>",,"一整张棕熊皮。
<#d09a09>用途：打造装备</color>"
ItemInfo_稀有虎皮,"A whole piece of very rare Tiger skin.
<#d09a09>Usage: Crafting equipment</color>",,"一整张非常稀有的虎皮。
<#d09a09>用途：打造装备</color>"
ItemInfo_稀有棕熊皮,"A whole piece of very rare Brown Bear skin.
<#d09a09>Usage: Crafting equipment</color>",,"一整张非常稀有的棕熊皮。
<#d09a09>用途：打造装备</color>"
ItemInfo_粗布,"Rough cloth strips.
<#d09a09>Usage: Crafting equipment</color>",,"粗劣的布条。
<#d09a09>用途：打造装备</color>"
ItemInfo_棉布,"Warm Cotton.
<#d09a09>Usage: Crafting equipment</color>",,"保暖的棉布。
<#d09a09>用途：打造装备</color>"
ItemInfo_缎,"Smooth and glossy silk fabric.
<#d09a09>Usage: Crafting equipment</color>",,"平滑有光泽的丝织品。
<#d09a09>用途：打造装备</color>"
ItemInfo_绸,"Thin and soft silk fabric.
<#d09a09>Usage: Crafting equipment</color>",,"薄而软的丝织品。
<#d09a09>用途：打造装备</color>"
ItemInfo_绫,"Silk fabric with diagonal patterns.
<#d09a09>Usage: Crafting equipment</color>",,"带有斜纹花的丝织品。
<#d09a09>用途：打造装备</color>"
ItemInfo_稻草,"Multi-purpose weeds.
<#d09a09>Usage: Crafting equipment</color>",,"具有多种用处的杂草。
<#d09a09>用途：打造装备</color>"
ItemInfo_狼毛,"Hair left by wild wolves.
<#d09a09>Usage: Crafting equipment</color>",,"野生狼群遗留的毛发。
<#d09a09>用途：打造装备</color>"
ItemInfo_鹅毛,"Feathers from the wings of a large white goose.
<#d09a09>Usage: Crafting equipment</color>",,"大白鹅翅膀上的羽毛。
<#d09a09>用途：打造装备</color>"
ItemInfo_麻纸,"Can be used for writing, painting.
<#d09a09>Usage: Crafting equipment</color>",,"可以用来书写，绘画。
<#d09a09>用途：打造装备</color>"
ItemInfo_羊毛,"Soft wool from sheep.
<#d09a09>Usage: Crafting equipment</color>",,"羊身上的软毛。
<#d09a09>用途：打造装备</color>"
ItemInfo_猪鬃,"Hard hair from pigs.
<#d09a09>Usage: Crafting equipment</color>",,"猪身上的硬毛。
<#d09a09>用途：打造装备</color>"
ItemInfo_鼠须,"Whiskers of a mouse.
<#d09a09>Usage: Crafting equipment</color>",,"老鼠的胡须。
<#d09a09>用途：打造装备</color>"
ItemInfo_鹿毛,"Hair from a deer.
<#d09a09>Usage: Crafting equipment</color>",,"鹿身上的毛发。
<#d09a09>用途：打造装备</color>"
ItemInfo_雕翎,"Feathers from the wings of a hawk.
<#d09a09>Usage: Crafting equipment</color>",,"雕鹰翅膀上的羽毛。
<#d09a09>用途：打造装备</color>"
ItemInfo_硬黄纸,"Hard Ox skin paper.
<#d09a09>Usage: Crafting equipment</color>",,"硬硬的牛皮纸。
<#d09a09>用途：打造装备</color>"
ItemInfo_虎骨,"Bones and torso of a wild insect.
<#d09a09>Usage: Crafting equipment</color>",,"野生大虫的骨头躯干。
<#d09a09>用途：打造装备</color>"
ItemInfo_冷金笺,"Poetry paper covered in gold dust.
<#d09a09>Usage: Crafting equipment</color>",,"表面涂满金粉的诗笺。
<#d09a09>用途：打造装备</color>"
ItemInfo_绢纹宣,"Calligraphy and painting Material, known for its toughness, thinness, and uniformity.
<#d09a09>Usage: Crafting equipment</color>",,"书画材料，具有质坚而韧，极其薄匀的特点。
<#d09a09>用途：打造装备</color>"
ItemInfo_粗茶,"A rather coarse tea leaf, bitter in taste, but beneficial to the body.
<#d09a09>Usage: Gift</color>",,"较为粗老的茶叶，味道苦涩，却对身体有益。
<#d09a09>用途：送礼</color>"
ItemInfo_高碎,"The residue left from sifting tea leaves, very cheap, a favorite among the poor.
<#d09a09>Usage: Gift</color>",,"筛选茶叶时掉落的碎末，十分廉价，是贫民百姓的最爱。
<#d09a09>用途：送礼</color>"
ItemInfo_七宝擂茶,"A tea commonly used to entertain guests, not only can it be drunk but also satiate hunger.
<#d09a09>Usage: Gift</color>",,"常用于招待客人的茶，不仅能作茶饮还能饱腹。
<#d09a09>用途：送礼</color>"
ItemInfo_大红袍,"The tea leaves are tightly knotted, with a fresh green-brown color, and the brewed soup is bright orange-yellow.
<#d09a09>Usage: Gift</color>",,"外形条索紧结，色泽绿褐鲜润，冲泡后汤色橙黄明亮。
<#d09a09>用途：送礼</color>"
ItemInfo_日铸茶,"Sun-cast snow buds, the finest among fragrant teas.
<#d09a09>Usage: Gift</color>",,"日铸雪芽，是香茗中的极品。
<#d09a09>用途：送礼</color>"
ItemInfo_双井茶,"This tea is shaped like a phoenix claw, with a green soup color, and a mellow taste.
<#d09a09>Usage: Gift</color>",,"此茶形如凤爪，汤色碧绿，滋味醇和。
<#d09a09>用途：送礼</color>"
ItemInfo_龙井茶,"The taste is fresh and sweet, and it is more precious if picked before the Qingming Festival.
<#d09a09>Usage: Gift</color>",,"滋味鲜爽甘醇，清明节前采摘更为珍贵。
<#d09a09>用途：送礼</color>"
ItemInfo_碧螺春,"The tea is enticingly green, curled into a spiral, produced in spring, hence the name ""Bilouchun"".
<#d09a09>Usage: Gift</color>",,"翠碧诱人，卷曲成螺，产于春季，故名“碧螺春”。
<#d09a09>用途：送礼</color>"
ItemInfo_雪山图,"The strokes of the painting are dense and sparse, and the snow scene has a sense of desolation.
<#d09a09>Usage: Gift</color>",,"落笔浓淡交错、疏密有致，雪景具有寒荒的萧瑟之感。
<#d09a09>用途：送礼</color>"
ItemInfo_春游图,"The mountains are steep and unbalanced, and the trees are full of ancient charm. The painting depicts the scenery of people's spring outing.
<#d09a09>Usage: Gift</color>",,"山峰险峻失衡，树木古韵盎然。刻画人物春游之景色。
<#d09a09>用途：送礼</color>"
ItemInfo_竹石图,"The painting is simple and bright, with vigorous and upright bamboo.
<#d09a09>Usage: Gift</color>",,"画面简约明快，翠竹劲拔挺秀。
<#d09a09>用途：送礼</color>"
ItemInfo_授课图,"Confucius lectured at the altar, with four disciples sitting around him.
<#d09a09>Usage: Gift</color>",,"孔子设坛讲学，四位弟子绕其端坐听讲。
<#d09a09>用途：送礼</color>"
ItemInfo_游春图,"Blue Mountain is stacked with greenery, and the lake is melting, perfectly showing the pleasant scenery of the sky and water.
<#d09a09>Usage: Gift</color>",,"青山叠翠，湖水融融，完美展现了水天相接的宜人景色。
<#d09a09>用途：送礼</color>"
ItemInfo_五牛图,"Five cows are lined up from right to left, each with different looks and postures.
<#d09a09>Usage: Gift</color>",,"五头牛从右至左一字排开，各具状貌，姿态互异。
<#d09a09>用途：送礼</color>"
ItemInfo_仕女图,"The beauty in the painting has moon-like eyebrows and star-like eyes, with a graceful posture, perfectly depicting the life of upper-class women.
<#d09a09>Usage: Gift</color>",,"画中佳人月眉星眸，体态曼妙多姿，完美刻画了上层女子的生活。
<#d09a09>用途：送礼</color>"
ItemInfo_神仙图,"The immortals in the painting are of different heights and forms, totaling eighty-seven.
<#d09a09>Usage: Gift</color>",,"画中神仙们高矮不一，形态万千，共计八十七位。
<#d09a09>用途：送礼</color>"
ItemInfo_江山小景图,"The painting style is simple and clear, perfectly depicting the beautiful scenery of the southern water town.
<#d09a09>Usage: Gift</color>",,"画风简约明了，完美描绘出江南水乡的美景。
<#d09a09>用途：送礼</color>"
ItemInfo_枯木怪石图,"The dead wood is twisted and knotted, and the strange stones are rare and upright.
<#d09a09>Usage: Gift</color>",,"枯木盘根错节，怪石罕见临立。
<#d09a09>用途：送礼</color>"
ItemInfo_写生珍禽图,"The painting style is bright and colorful, with a total of twenty-four turtles, insects, and birds.
<#d09a09>Usage: Gift</color>",,"画风鲜丽，明艳重彩，共有龟、虫、鸟雀二十四只。
<#d09a09>用途：送礼</color>"
ItemInfo_五色鹦鹉图,"The parrot in the painting stands on a slanting branch, with colorful feathers and a cute appearance, which is lovable.
<#d09a09>Usage: Gift</color>",,"画中鹦鹉立于一斜枝上，毛色五彩艳丽，外形憨态可掬，惹人喜爱。
<#d09a09>用途：送礼</color>"
