key,original,translation,context
M20300-2option1_3,Find another way into the city.,,再想办法进城吧。
M20300-3option1_1,"I'll go with you to the Government Office, the innocent have nothing to fear.",,我跟你们去衙门，清者自清。
M20300-3option1_2,Dream on if you want to take me to the Government Office!<color=#097a76>(Specific Battle)</color>,,想抓我去衙门，做梦！<color=#097a76>（特定战斗）</color>
M20300-12option1_dialog,May I ask your business?,,请问有何贵干？
M20300-12option1_1,"A member of the Ye family is visiting, please make it convenient.<color=#097a76>(Ye Yinpeng is accompanying)</color>",,叶家人来访，请行个方便。<color=#097a76>（叶银屏随行）</color>
M20300-12option1_2,I'm here to celebrate the Duke's birthday.<color=#097a76>(Duke Chai's invitation card)</color>,,我是给王爷祝寿的。<color=#097a76>（柴王府请帖）</color>
M20300-12option1_3,Can you give me some leeway considering our Relations?<color=#097a76>(Relations reached 60)</color>,,咱们的关系，你通融通融？<color=#097a76>（关系达到60）</color>
M20300-12option1_4,"Nothing, I'll take my leave.",,没有事情，告辞。
M20300-14option1_dialog,May I ask your business?,,请问有何贵干？
M20300-14option1_1,"A member of the Ye family is visiting, please make it convenient.<color=#097a76>(Ye Yinpeng is accompanying)</color>",,叶家人来访，请行个方便。<color=#097a76>（叶银屏随行）</color>
M20300-14option1_2,I'm here to celebrate the Duke's birthday.<color=#097a76>(Duke Chai's invitation card)</color>,,我是给王爷祝寿的。<color=#097a76>（柴王府请帖）</color>
M20300-14option1_3,Can you give me some leeway considering our Relations?<color=#097a76>(Relations reached 60)</color>,,咱们的关系，你通融通融？<color=#097a76>（关系达到60）</color>
M20300-14option1_4,"Nothing, I'll take my leave.",,没有事情，告辞。
M20300-21_npcname1,Tipsy middle-aged man,,微醺的中年人
M20300-21_npcname2,Young Taoist,,年轻道人
M20300-21option1_dialog,"Look at this stubborn kid, he's even more troublesome than his master.
Young man, we're destined to meet, can you help me out?",,"你看看，这个臭小子犯起倔来，比他师父还让人头疼。
小哥，咱们相见便是有缘，你帮本道爷想个办法吧？"
M20300-21option1_1,Is this bottle of wine to your taste?<color=#097a76>(Jiannan wine1 pot)</color>,,这瓶酒不知是否对您的口味？<color=#097a76>（剑南烧春1壶）</color>
M20300-21option1_2,"It's better to meet by chance than to invite, let me treat you today!<color=#097a76>(1000 Wen·one shichen)</color>",,相请不如偶遇，今日我请二位吧！<color=#097a76>（1000文·一个时辰）</color>
M20300-21option1_3,"It's hard for a clean official to settle domestic disputes, I can't interfere in your affairs.",,清官难断家务事，你们的事我可管不了。
M20300-21option2_dialog,"Kid, you're so eager to please me, what do you want?",,小子，你这么巴结本道爷，莫不是有所求吧？
M20300-21option2_1,Give some martial arts tips.,,指点几手功夫。
M20300-21option2_2,Request for martial arts stories.,,请教江湖掌故。
M20300-21option2_3,Nothing else.,,别无所求。
M20300-31_name,Search for people in Lin'an,,霖安寻人
M20300-31_talk,Search for people,,寻人
M20300-31_overview1,"Get <color=#c44b0e>Monkey wine</color> to attract La Tazhang, or search every corner of Lin'an City.",,弄到<color=#c44b0e>猴儿酒</color>吸引邋遢张现身，否则就找遍霖安城的每一个角落吧。
M20300-31_overview2,"Walk around the remote areas of Lin'an City with Monkey wine, you might discover something.",,带着猴儿酒到霖安城偏僻的地方走一走，或许能有发现。
M20300-31_overview3,Go to the bridge in the city and inform Chang Chunzi.,,去城里的桥上向长春子告知情况吧。
M20300-31_overview4,Talk with Chang Chunzi.,,与长春子交谈。
M20300-31option1_dialog,"Where can I find Monkey wine in Lin'an City...
Can you help me figure it out?",,"这霖安城到哪去找猴儿酒啊……
少侠能否帮忙想想办法？"
M20300-31option1_1,I'll help you find your uncle.,,我帮你想办法找到你师叔。
M20300-31option1_2,I'm really helpless.,,我实在是无能为力。
M20300-31option2_dialog,"{PlayerSurName} young hero, can you help me find my uncle now?",,{PlayerSurName}少侠，现在可以帮我找师叔了吗？
M20300-31option2_1,I'll help you find your uncle.,,我帮你想办法找到你师叔。
M20300-31option2_2,I still have no clue.,,暂时还没有头绪。
M20300-31option3_dialog,What do you want to do?,,你想干什么？
M20300-31option3_1,I'll exchange a pot of good wine with you.<color=#097a76>(Luofu spring wine1 pot)</color>,,我用一坛好酒跟你交换。<color=#097a76>（罗浮春1壶）</color>
M20300-31option3_2,Is this money enough to buy your Monkey wine? <color=#097a76>(2000 Wen)</color>,,这些钱买你的猴儿酒，够吗？<color=#097a76>（2000文）</color>
M20300-31option3_3,Or would you like me to teach you some advanced Beast Taming techniques? <color=#097a76>(Beast Taming reaches Advance)</color>,,不然我教你几招更厉害的驯兽技巧？<color=#097a76>（驯兽达到融会贯通）</color>
M20300-31option3_4,"If you refuse a toast, you must drink a forfeit. I'm going to take it by force! <color=#097a76>(Start a fight directly)</color>",,敬酒不吃吃罚酒，我要动手硬抢！<color=#097a76>（直接开战）</color>
M20300-31option3_5,"Honorable people don't snatch what others like, let's find another way.",,君子不夺人所好，另想别的办法吧。
M20300-31option4_dialog,"However, if you're willing to spar with me, I won't bother with that kid.",,不过，你若肯陪本道爷耍几招，本道爷就不跟那小子一般见识了。
M20300-31option4_1,"I'll accompany you till the end, but please show mercy. <color=#097a76>(Main character duels)</color>",,奉陪到底，你可要手下留情。<color=#097a76>（主角单挑）</color>
M20300-31option4_2,I can't afford to hurt you by accident.,,万一把你打伤了我可担待不起。
M20300-31option5_dialog,"Come on, spar with me for a few more rounds!",,来来来，再陪本道爷过两招！
M20300-31option5_1,"I'll accompany you till the end, but please show mercy. <color=#097a76>(Main character duels)</color>",,奉陪到底，你可要手下留情。<color=#097a76>（主角单挑）</color>
M20300-31option5_2,I can't afford to hurt you by accident.,,万一把你打伤了我可担待不起。
R10009-1_npcname,A familiar female voice,,熟悉的女声
R10009-1_npcname2,Stranger woman,,陌生女子
R10009-1option1_dialog,"That little thief stole my things, we must get them back.
But that little thief is very slippery, will you come with me to catch him?",,"那小贼偷了我的东西，务必要把东西讨要回来。
不过那小贼油滑的很，你随我一起进去捉人吧？"
R10009-1option1_1,I'll go with you!,,我陪你一起去！
R10009-1option1_2,"I have other things to do, I can't accompany you.",,我还有事，恕不奉陪。
R10009-1option2_1,"Just now, there was a suspicious person sneaking in... <color=#097a76>(Persuade reaches Advance)</color>",,刚才有行迹可疑的人潜入……<color=#097a76>（口才达到融会贯通）</color>
R10009-1option2_2,"Please accept this silver, General, and be lenient. <color=#097a76>(Scrap silver 15 Liang)</color>",,这点银子请笑纳，请将军通融一下。<color=#097a76>（碎银子15两）</color>
R10009-1option2_3,Do we have to be so distant given our Relations? <color=#097a76>(Relations reach 60)</color>,,凭咱们之间的关系，也要如此生分吗？<color=#097a76>（关系达到60）</color>
R10009-1option2_4,Let's run away now.,,我们这就离开。
R10009-1option3_1,Agree to wander the world with Ye Yinping.,,答应和叶银瓶一同闯荡江湖。
R10009-1option3_2,Refuse Ye Yinping's proposal.,,拒绝叶银瓶的提议。
M20321-2_4option1_dialog,"(This Cai Youzhi is so arrogant and domineering, presumably no one dares to provoke the Confucius Temple behind him, should I step in at this time?)",,（这蔡攸之如此嚣张跋扈，想必其背后的儒圣馆无人敢轻易招惹，这时候我是否应该出头呢？）
M20321-2_4option1_1,(Ask Ye Yinping if he wants to intimidate him)<color=#097a76>(Ye Yinping)</color>,,（询问叶银瓶是否要给他下马威）<color=#097a76>（叶银瓶）</color>
M20321-2_4option1_2,So the Confucius Temple is just good at talking<color=#097a76>(Persuade reaches Advance)</color>,,儒圣馆原来只是擅逞口舌之快<color=#097a76>（口才达到融会贯通）</color>
M20321-2_4option1_3,(Speaking out of turn in this situation will definitely end badly),,（这种场面乱说话的下场肯定比较惨）
M20321-2_4option2_dialog,"(I've been watching the show for so long, isn't it time for me, the protagonist, to make my presence felt?)",,（戏看了这么久，我这个主角是不是得刷一下存在感了？）
M20321-2_4option2_1,(Stir up the crowd's emotions and fight together)<color=#097a76>(Persuade·4 level)</color>,,（煽动众人情绪，一起对抗）<color=#097a76>（口才·4级）</color>
M20321-2_4option2_2,I'll take on the skills of Dragonfly City alone!<color=#097a76>(Main character duels)</color>,,我一个人来领教蚍蜉城的本事！<color=#097a76>（主角单挑）</color>
M20321-2_4option2_3,"There's no need for all the sects to take action, we'll deal with you!<color=#097a76>(Contest)</color>",,不必各门派动手，我们几个来会会你！<color=#097a76>（较量）</color>
M20321-2_4option2_4,Being an audience is also good.,,当个观众也挺好。
M20300-61_name,Helping others is the source of happiness,,助人为快乐之本
M20300-61_talk,Visit,,探望
M20300-61_overview1,Come back at the same time the next day to treat the injured man's leg.,,次日同一时刻，再来救治腿上负伤的汉子。
M20300-61_overview2,Find a way to get Healing medicine to heal the injured man's leg.,,想办法弄来金疮药，给腿上负伤的汉子治疗。
M20300-61_overview3,"Met the man with the injured leg, temporarily refuse to heal.",,见过腿上负伤的汉子，暂时拒绝治疗。
M20300-61_npcname,A weak middle-aged man,,虚弱的中年汉子
M20300-61_option1_4_dialog,"I've been stabbed and can't move, can you help me find some medicine?",,洒家受了刀伤，现在动弹不得，可否帮洒家寻些药来？
M20300-61_option1_1,I have some knowledge in medical skills and can heal you. <color=#097a76>(Medical level 30)</color>,,我略懂一些医术可以为你治疗。<color=#097a76>（医术达到30）</color>
M20300-61_option1_2,I have a bottle of medicine that can heal you. <color=#097a76>(1 bottle of Healing medicine)</color>,,我有一瓶药可以帮你治疗。<color=#097a76>（金疮药1瓶）</color>
M20300-61_option1_3,How can I save you?,,我该怎么救你？
M20300-61_option1_4,"I'm sorry, I can't help you. Goodbye~",,实在爱莫能助，告辞~
M20300-61_option2_4_dialog,"Young man, are you here to heal me?",,小兄弟，你是来帮我治疗的吗？
M20300-61_option2_1,I'll continue to heal you with my medical skills. <color=#097a76>(Medical level 30)</color>,,我继续用医术给你治疗吧。<color=#097a76>（医术达到30）</color>
M20300-61_option2_2,I brought Healing medicine to apply on you. <color=#097a76>(1 bottle of Healing medicine)</color>,,我带来了金疮药给你敷上吧。<color=#097a76>（金疮药1瓶）</color>
M20300-61_option2_3,I'm here to arrest you! <color=#c44b0e>(Solo fight by the protagonist)</color>,,我是来将你缉拿归案的！<color=#c44b0e>（主角单挑）</color>
M20300-61_option2_4,"Hang in there, I'm not ready yet.",,你再忍忍，我还没准备好。
M20300-61_option3_1,Agree to join Shi Chen's team,,答应释嗔加入队伍
M20300-61_option3_2,Reject Shi Chen's proposal,,拒绝释嗔的建议
M1100-20_name,The rage of the rooster,,大公鸡的怒火
M1100-20_overview,Subdue the angry rooster.,,降服愤怒大公鸡。
M20300-4_name,Bounty,,悬赏
M20300-4_overview,Arrest the fugitive,,缉拿逃犯
M20300-4_1_2_overview,Have you seen a man with a <color=#c44b0e>knife wound on his leg</color>?,,你有没有看到一个<color=#c44b0e>腿上受了刀伤</color>的汉子？
M20300-4option1_1,Met a man with a leg injury in the north of Lin'an City.,,在霖安城北面遇到腿上有伤的人。
M20300-4option1_2,I'll take you to find this person.,,我带你们过去找这个人。
M20300-4option1_3,Can you provide more details?,,能说的详细些吗?
M20300-4option1_4,"I haven't seen him, goodbye.",,没有看到，告辞。
M20306-1_name,Enemies meet,,仇人见面
M20306-2_name,It's better to resolve enmities than to keep them,,冤家宜解不宜结
M20319-1_name,Maiden House puzzle,,群芳馆解谜
M20319-1_overview1,"Crack the Maiden House puzzle: <color=#c44b0e>Monk with a painting, piano in Chu Pavilion, chess game hidden treasure, grass covering the gate</color>",,破解群芳馆谜题：<color=#c44b0e>僧人身上画、楚馆楼内琴、棋局珍中藏、草贴隐牙门</color>
M20319-1_overview2,Ask the host how to meet the courtesan.,,询问馆主见到花魁的办法。
M20319-1option1_1,"Here is ten guan, please give me a riddle, host. <color=#097a76>(10000 wen)</color>",,这是十贯钱，请馆主赐题。<color=#097a76>（10000文）</color>
M20319-1option1_2,"I admire the lady's talent, can you give me a discount? <color=#097a76>(Persuade level Expert, 5000 wen)</color>",,我仰慕小姐才华，便宜点？<color=#097a76>（口才达到炉火纯青、5000文）</color>
M20319-1option1_3,"Considering our relations, can you give me a discount? <color=#097a76>(Relations level 60, 5000 wen)</color>",,凭咱们的关系，打点折呗？<color=#097a76>（关系达到60、5000文）</color>
M20319-1option1_4,I'm just here to watch,,我来看热闹的
M20319-1_1_2_overview,"Young man, are you here to solve the riddle? Please pay a deposit of 10 guan first.",,这位公子，你也是来解题的吗？请先交10贯押金。
M20328-1_name,Maiden House upstairs,,群芳馆上楼
M20300-51_option1_dialog,"(This guy's acting is really bad, he obviously wants to scam me, how should I respond?)",,（这家伙演技真是拙劣，摆明是要碰瓷，我该如何应对？）
M20300-51_option1_1,"I'm really sorry, here's 200 wen as an apology. <color=#097a76>(200 wen)</color>",,实在抱歉，这200文略表歉意。<color=#097a76>（200文）</color>
M20300-51_option1_2,"I don't have money, but if you want a fight, I can accompany you. <color=#097a76>(Main character fights alone)</color>",,要钱没有，若是皮痒我可以奉陪。<color=#097a76>（主角单挑）</color>
M20300-51_option1_3,Trying to scam a group of us is really unwise. <color=#097a76>(Start a fight directly)</color>,,你要碰瓷我们一群人真不明智啊。<color=#097a76>（直接开战）</color>
M20300-52_option1_dialog,"(Listening to this Taoist priest speaking so seriously, but his appearance really makes me uneasy, how should I respond?)",,（听这道人说的一本正经，但是看他的长相实在让人不够放心，我该如何应对？）
M20300-52_option1_1,Offer 5 guan money to RequestCrack method. <color=#097a76>(5000 Wen)</color>,,奉上5贯钱请教破解之法。<color=#097a76>（5000文）</color>
M20300-52_option1_2,"I don't have much money, I really want to but I can't.",,余钱不多，实在有心无力。
M20300-52_option1_3,"I'm tough, I don't need the Crack method.",,我命硬得很，不需要破解之法。
M20300-53_1_option1_dialog,"(Beggars have often been extraordinary individuals since ancient times, but I can't figure out the background of the one in front of me, how should I respond?)",,（自古乞丐多奇人，不过我可看不出眼前这位是什么来路，我该如何应对？）
M20300-53_1_option1_1,(Take out 10 taels of money to BuyManual)<color=#097a76>(10000 wen)</color>,,（掏出10贯钱购买秘籍）<color=#097a76>（10000文）</color>
M20300-53_1_option1_2,"I don't have much money, I really want to but I can't.",,余钱不多，实在有心无力。
M20300-53_1_option1_3,"I'll leave the opportunity to others, I'm not interested.",,把机会留给别人吧，我没兴趣。
M20300-53_1_option2_dialog,"(Is this beggar desperate for talent or just trying to squeeze my money bag dry, how should I respond?)",,（这乞丐是求贤若渴还是憋着榨干我的钱袋呢，我该如何应对？）
M20300-53_1_option2_1,(Take out 1 tael of money to BuyManual)<color=#097a76>(1000 wen)</color>,,（掏出1贯钱购买秘籍）<color=#097a76>（1000文）</color>
M20300-53_1_option2_2,"I don't have much money, I really want to but I can't.",,余钱不多，实在有心无力。
M20300-53_1_option2_3,(Pierce the beggar's sincere gaze and Run away on my own),,（无视乞丐诚恳的目光，自行离开）
M20300-53_1_option3_dialog,"(Who would willingly lower their standards if not forced by life, should I help him out?)",,（若非生活所迫，谁会愿意不断降低底线，我是否该帮他一把呢？）
M20300-53_1_option3_1,(Give the beggar 50 wen)<color=#097a76>(50 wen)</color>,,（救济乞丐50文）<color=#097a76>（50文）</color>
M20300-53_1_option3_2,(Give the beggar 500 wen)<color=#097a76>(500 wen)</color>,,（救济乞丐500文）<color=#097a76>（500文）</color>
M20300-53_1_option3_3,(Pierce the beggar's request and Run away on my own),,（无视乞丐的请求，自行离开）
M20300-54_1_option1_dialog,"(This guy looks like a wealthy person, but I'm not sure if his get-rich-quick opportunity is trustworthy, how should I respond?)",,（看这家伙像个腰缠万贯的人物，只是不知道他所说的发财机会可信不可信，我该如何应对？）
M20300-54_1_option1_1,(Take out 100 wen to give to the merchant)<color=#097a76>(100 wen)</color>,,（掏出100文交给商人）<color=#097a76>（100文）</color>
M20300-54_1_option1_2,(Take out 10 taels of money to give to the merchant)<color=#097a76>(10000 wen)</color>,,（掏出10贯钱交给商人）<color=#097a76>（10000文）</color>
M20300-54_1_option1_3,"I don't have much money, I really want to but I can't.",,余钱不多，实在有心无力。
M20300-54_1_option1_4,I'm not interested in making money.,,我对赚钱没有兴趣。
M20300-54_2_option2_dialog,"(I feel like I've been deceived by this guy, but he makes some sense, should I just let him go?)",,（感觉是被这家伙欺骗了，但是他说得又有些道理，难道就这样放过他？）
M20300-54_1_option2_1,You're going to spit out every penny of my money!<color=#097a76>(Specific battle)</color>,,我的钱你要一分不少吐出来！<color=#097a76>（特定战斗）</color>
M20300-54_1_option2_2,"I'll take the loss on this money, I need to be more careful next time.",,这钱我认赔了，下次需谨慎些。
M20321-1_option1_1,"I have an invitation, of course I can come in!<color=#097a76>(Duke Chai's invitation card)</color>",,我有请帖，自然可以进来！<color=#097a76>（柴王府请帖）</color>
M20321-1_option1_2,Someone asked me to give this to you.<color=#097a76>(Rumor token)</color>,,有人让我把这个交给你。<color=#097a76>（风闻令牌）</color>
M20321-1_option1_3,Someone poisoned the wine at the birthday banquet.,,有人在寿宴酒中下毒。
M20321-1_option1_4,"Just passing by, sorry to disturb.",,碰巧路过，打扰了。
M20321-1_option2_dialog,Would you like to join the Rumor Platform?,,你，愿不愿加入风闻台呢？
M20321-1_option2_1,"I, {PlayerName}, am willing to join the Rumor Platform!",,在下{PlayerName}情愿加入风闻台！
M20321-1_option2_2,"I'm not interested, excuse me!",,我没兴趣，告辞！
M20321-3_option1_1,"I have an invitation, of course I can come in!<color=#097a76>(Duke Chai's invitation card)</color>",,我有请帖，自然可以进来！<color=#097a76>（柴王府请帖）</color>
M20321-3_option1_2,Someone asked me to give this to you.<color=#097a76>(Rumor token)</color>,,有人让我把这个交给你。<color=#097a76>（风闻令牌）</color>
M20321-3_option1_3,Someone poisoned the wine at the birthday banquet.,,有人在寿宴酒中下毒。
M20321-3_option1_4,"Just passing by, sorry to disturb.",,碰巧路过，打扰了。
M20321-3_option2_dialog,Would you like to join the Rumor Platform?,,你，愿不愿加入风闻台呢？
M20321-3_option2_1,"I, {PlayerName}, am willing to join the Rumor Platform!",,在下{PlayerName}情愿加入风闻台！
M20321-3_option2_2,"I'm not interested, excuse me!",,我没兴趣，告辞！
M20316-1_option1_dialog,Do you know what kind of wine vessel can enhance the color of light-colored wine?,,你可知若是酒色清淡，用何酒器能增酒色吗？
M20316-1_option1_1,Gold cup,,金杯
M20316-1_option1_2,Luminous cup,,夜光杯
M20316-1_option1_3,Porcelain cup,,瓷杯
M20316-1_option1_4,Jade cup,,玉杯
M20316-2_option1_1,What are the top sects in the martial arts world?,,江湖上有哪些顶尖门派？
M20316-2_option1_2,"I have important things to do, I'll listen to your high theory another day.",,我还有要紧事，改日再听高论。
M20316-2_option2_1,Help Cai Youzhi.<color=#097a76>(Specific battle)</color>,,帮助蔡攸之。<color=#097a76>（特定战斗）</color>
M20316-2_option2_2,Help Shuo Shuren.<color=#097a76>(Specific battle)</color>,,帮助说书人。<color=#097a76>（特定战斗）</color>
M20300-22_option1_dialog,"Huh? That guy is sneaky, doesn't look like he's up to any good.
Should I go check it out?",,"嗯？那家伙鬼鬼祟祟的，不像是在做好事。
我要不要去看看？"
M20300-22_option1_1,(Stop this suspicious person as soon as possible)<color=#097a76>(Specific Battle)</color>,,（尽快制止这个可疑的家伙）<color=#097a76>（特定战斗）</color>
M20300-22_option1_2,"Safety first, better not to stir up trouble.",,安全第一，还是不要节外生枝。
R10048-1_npcname1,A man in strange clothes,,奇装异服的男子
R10048-1_option1_1,The one who should really get out is you!<color=#097a76>(Main character's solo fight)</color>,,真正该出去的人是你！<color=#097a76>（主角单挑）</color>
R10048-1_option1_2,This arrogant guy really pisses me off! <color=#097a76>(Specific Battle)</color>,,这傲慢的家伙看着真火大！<color=#097a76>（特定战斗）</color>
R10048-1_option1_3,"Forget it, if you can't beat them, avoid them.",,算了，惹不起躲得起。
M20307-1_option1_dialog,"This guy is too arrogant, he doesn't seem easy to deal with. But, should we just let him run away easily?",,这个家伙太嚣张，看起来确实不太好对付。不过，就这么放他轻易离开吗？
M20307-1_option1_1,(Challenge Hatori Hyoe)<color=#097a76>(Solo Fight)</color>,,（出面挑战服部兵卫）<color=#097a76>（主角单挑）</color>
M20307-1_option1_2,(Let him run away due to lack of strength),,（心有余力不足，任凭他离开）
M20311-2_talk,Become a disciple,,拜师
M20311-2_option1_1,Join Shifa Temple<color=#097a76>(Benevolence)</color>,,拜入释法寺<color=#097a76>（仁德）</color>
M20311-2_option1_2,Donate to Shifa Temple<color=#097a76>(Money)</color>,,为释法寺捐香火钱<color=#097a76>（金钱）</color>
M20311-2_option1_3,"Nothing, just saying hello.",,没有事，只是打个招呼。
M20311-2_option2_dialog,"If you are ready, follow me back to Shifa Temple.",,你若准备好了，便随我启程同回释法寺吧。
M20311-2_option2_1,"I'm ready, let's go now.",,我准备好了，咱们这就动身吧。
M20311-2_option2_2,"I'm not ready, I have things to deal with.",,我没准备好，还有事情要处理。
M20311-2_option3_dialog,Are you ready to join our Shifa Temple?,,你已经准备好拜入我们释法寺了吗？
M20311-2_option3_1,"I'm ready, let's go now.",,我准备好了，咱们这就动身吧。
M20311-2_option3_2,"I'm not ready, I have things to deal with.",,我没准备好，还有事情要处理。
M20304-1_npcname1,Acting Prefect,,代理知府
M20304-1_option1_1,Rotten Food.,,发馊的食物。
M20304-1_option1_2,Ordinary Meal.,,普通的主食。
M20304-1_option1_3,Delicious food.,,可口的饭菜。
M20304-1_option1_4,Delicious dishes.,,美味的佳肴。
M20304-1_option2_1,"Trust you once, I'll give you all my money.<color=#097a76>(All Money)</color>",,信你一次，我把身上的钱都给你。<color=#097a76>（全部金钱）</color>
M20304-1_option2_2,"One person does, one person is responsible, no need for others to take the blame for me.",,一人做事一人当，不用别人帮我顶罪。
M20302_talking,Stay in the inn,,住店
M20302option_1,Stay in the inn. <color=#097a76>(200 coins)</color>,,住店。<color=#097a76>（200文）</color>
M20302option_2,Think about it.,,考虑一下。
M20302option_3,Rest well.,,休息好了。
M20302option_4,Insist on staying.,,执意停留。
M20302option_5,Stay in the inn again. <color=#097a76>(200 coins)</color>,,再次住店。<color=#097a76>（200文）</color>
S1000-21_1_option1_1,"This game is so fun, I want to keep playing!",,这款游戏太好玩了，我要一直玩下去！
S1000-21_1_option1_2,Such a crappy game doesn't deserve me to play!,,这么辣鸡的游戏不配让我玩！
M20332-1_option1_1,Of course interested.,,当然有兴趣。
M20332-1_option1_2,Not interested at all.,,完全没兴趣。
M20332-1_option2_dialog,Which of the above options do you plan to choose?,,以上这些内容你打算选择哪一项？
M20332-1_option2_1,Watch the new feature development screen.,,观看新功能研发画面。
M20332-1_option2_2,Trial version power gift pack.,,试玩版强力大礼包。
battle_test_story_option1_1,Enter Battle 1,,进入战斗1
battle_test_story_option1_2,Enter Battle 2,,进入战斗2
battle_test_story_option1_3,Run away (can be triggered repeatedly),,离开（可以反复触发）
M1100-21_name,Go to Lin'an City to broaden your horizons.,,去霖安城开拓视野。
M1100-21_overview_1,Attend Chai Wangye's birthday banquet on the 10th day of Jianghu.,,在江湖第10日参加柴王爷的寿宴。
M1100-23_name,Explore Time,,探索时间
M1100-23_overview,"The main content of the trial version comes to an end, exploring around may discover new content.",,试玩版的主线内容告一段落，到处探索也许可以发现新的内容。
M1200-1_npcname,Official,,官员
,,,
