key,original,translation,context
M20100-14_option1_3,Turn around and run away.,,转身离开。
R10090-2_option1_1,Agree with General Yang's ambition!,,认同杨将军的志向！
R10090-2_option1_2,Not interested in this ambition.,,对此志向不感兴趣。
R10090-2_option2_1,Report Yang Yao Er!,,告发杨幺儿！
R10090-2_option2_2,Pretend this never happened.,,只当此事从未发生过。
R10090-2_option3_1,"Since it's your father's legacy, I'll give it to you.",,既然是你先父遗物，就给你吧。
R10090-2_option3_2,Why should I give you the gun I earned by my ability?,,我凭本事得来的枪，为什么要给你？
R10090-4_option1_1,Agree to Yang Yao Er joining Ye Family Battalion.,,同意杨幺儿加入叶家军。
R10090-4_option1_2,Disagree with Yang Yao Er joining Ye Family Battalion.,,不同意杨幺儿加入叶家军。
M20100-15_option1_1,"Barge in, who dares to stop me! <color=#c44b0e>(Start the fight directly)</color>",,硬闯进去，谁敢拦我！<color=#c44b0e>（直接开战）</color>
M20100-15_option1_2,Give Scrap silver to improve Relations. <color=#097a76>(Scrap silver 5 liang)</color>,,奉上碎银，打点关系。<color=#097a76>（碎银5两）</color>
M20100-15_option1_3,Confess and run away.,,告罪离开。
R10092-1_option1_1,"Comfort her, tell her not to care.",,安慰她，告诉她不必在意
R10092-1_option1_2,Compliment her and try to win her favor<color=#097a76>(Persuade level 3 Advance)</color>,,恭维她，极力讨她欢心<color=#097a76>（口才达到3级融会贯通）</color>
M20109-1_option1_1,Tell everyone the truth.,,告诉大家事情真相。
M20109-1_option1_2,Defend White Cloud Temple.,,维护白云观。
M20109-1_option1_3,Accuse White Cloud Temple.,,指责白云观。
M20109-1_option1_4,"This is none of my business, I won't disturb.",,这不关我的事，我不打扰了。
M20109-1_overview1,Punish the Taoist who gave you the Cold medicinal pill.,,惩戒那名给你祛湿丸的道人。
M20109-1_overview2,Inform the White Cloud Temple Master of the result.,,把事情结果告知白云观·观主。
M20109-1_name,White Cloud Storm,,白云风波
M20109-1_npcname,People demanding justice,,讨要说法的百姓
R10046-1_option1_1,Ready! <color=#097a76>(Hero's solo fight)</color>,,准备好了！<color=#097a76>（主角单挑）</color>
R10046-1_option1_2,Not ready yet.,,还没准备好。
M20300-8_option1_1,"I insist on entering, dare you stop me? <color=#c44b0e>(Start the fight directly)</color>",,我偏要进，你敢拦我？<color=#c44b0e>（直接开战）</color>
M20300-8_option1_2,"Give you this money as a token of respect, can you let me pass? <color=#097a76>(Scrap silver 2 liang)</color>",,这点钱孝敬给您，您行个方便？<color=#097a76>（碎银2两）</color>
M20300-8_option1_3,"Considering our Relations, can you pretend you didn't see me? <color=#097a76>(Relations reach 60)</color>",,凭咱俩的关系，你就当没看见？<color=#097a76>（关系达到60）</color>
M20300-8_option1_4,Turn around and run away.,,转身离开。
M20300-11_option1_1,Force my way in.<color=#c44b0e>(Specific Battle)</color>,,硬闯。<color=#c44b0e>（特定战斗）</color>
M20300-11_option1_2,Can you let me pass for the sake of money? <color=#097a76>(Scrap silver 10 liang)</color>,,看在钱的份上，行个方便？<color=#097a76>（碎银10两）</color>
M20300-11_option1_3,"Considering our Relations, can you pretend you didn't see me? <color=#097a76>(Relations reach 60)</color>",,凭咱俩的关系，你就当没看见？<color=#097a76>（关系达到60）</color>
M20300-11_option1_4,Present the Hero Card.<color=#097a76>(Hero Card x1)</color>,,出示英雄帖。<color=#097a76>（英雄帖1张）</color>
M20300-11_option1_5,Turn around and run away.,,转身离开。
M20100-18_option1_1,Force my way in.<color=#c44b0e>(Specific Battle)</color>,,硬闯。<color=#c44b0e>（特定战斗）</color>
M20100-18_option1_2,Can you let me pass for the sake of money? <color=#097a76>(Scrap silver 10 liang)</color>,,看在钱的份上，行个方便？<color=#097a76>（碎银10两）</color>
M20100-18_option1_3,"Considering our Relations, can you pretend you didn't see me? <color=#097a76>(Relations reach 60)</color>",,凭咱俩的关系，你就当没看见？<color=#097a76>（关系达到60）</color>
M20100-18_option1_4,Let Lü Zixu handle it.<color=#097a76>(Lü Zixu accompanying)</color>,,让吕子虚出面。<color=#097a76>（吕子虚随行）</color>
M20100-18_option1_5,Turn around and run away.,,转身离开。
M20100-19_option1_1,Barge in. <color=#c44b0e>(Start the fight directly)</color>,,硬闯。<color=#c44b0e>（直接开战）</color>
M20100-19_option1_2,Could you do me a favor for this silver?<color=#097a76>(Scrap silver x2)</color>,,看在这点银子的份上，行个方便？<color=#097a76>（碎银2两）</color>
M20100-19_option1_3,"Considering our Relations, can you pretend you didn't see me? <color=#097a76>(Relations reach 60)</color>",,凭咱俩的关系，你就当没看见？<color=#097a76>（关系达到60）</color>
M20100-19_option1_4,Turn around and run away.,,转身离开。
M20300-16_option1_1,Barge in. <color=#c44b0e>(Start the fight directly)</color>,,硬闯。<color=#c44b0e>（直接开战）</color>
M20300-16_option1_2,Could you do me a favor for this silver?<color=#097a76>(Scrap silver x15)</color>,,看在这点银子的份上，行个方便？<color=#097a76>（碎银15两）</color>
M20300-16_option1_3,"Considering our Relations, can you pretend you didn't see me? <color=#097a76>(Relations reach 60)</color>",,凭咱俩的关系，你就当没看见？<color=#097a76>（关系达到60）</color>
M20300-16_option1_4,Turn around and run away.,,转身离开。
M20300-17_option1_1,I understand.,,听明白了。
M20300-17_option1_2,Could you please repeat that?,,麻烦再说一遍。
M20300-17_option2_1,Enter the tower and seize the treasure!,,进塔夺宝！
M20300-17_option2_2,Seize the treasure alone!<color=#097a76>(Fame reached level 7 Prominence)</color>,,独自夺宝！<color=#097a76>（名声达到7级声名赫赫）</color>
M20300-17_option2_3,Ask about the rules again.,,再次询问规则。
M20300-17_option2_4,Let me think about it.,,我再想想。
M20300-17_option3_1,Send {TeamerName:1} to fight.,,派{TeamerName:1}应战。
M20300-17_option3_2,Send {TeamerName:2} to fight.,,派{TeamerName:2}应战。
M20300-17_option3_3,Send {TeamerName:3} to fight.,,派{TeamerName:3}应战。
M20300-17_option3_4,Send {TeamerName:4} to fight.,,派{TeamerName:4}应战。
M20300-17_option3_5,Send {TeamerName:5} to fight.,,派{TeamerName:5}应战。
M20300-17_option4_1,Give up on the treasure.<color=#c44b0e>(No more challenges)</color>,,放弃夺宝。<color=#c44b0e>（无法再次挑战）</color>
M20300-17_option4_2,Don't give up.,,不放弃。
M20200-16_option1_1,Force my way in.<color=#c44b0e>(Specific Battle)</color>,,硬闯。<color=#c44b0e>（特定战斗）</color>
M20200-16_option1_2,Could you do me a favor for this silver?<color=#097a76>(Scrap silver x10)</color>,,看在这点银子的份上，行个方便？<color=#097a76>（碎银10两）</color>
M20200-16_option1_3,"Considering our Relations, can you pretend you didn't see me? <color=#097a76>(Relations reach 60)</color>",,凭咱俩的关系，你就当没看见？<color=#097a76>（关系达到60）</color>
M20200-16_option1_4,Let Princess Fuqing handle it.<color=#097a76>(Princess Fuqing accompanying)</color>,,让福箐郡主出面<color=#097a76>（福箐郡主随行）</color>
M20200-16_option1_5,Turn around and run away.,,转身离开。
M20200-16_option1_6,Introduce yourself as a Graduate and state your purpose.,,自报举人身份，说明来意。
M5012-3_option1_1,Please repeat that.,,请再讲一遍。
M5012-3_option1_2,Understood.,,已经知晓了。
M5012-3_option2_1,"Sign up for the ""Little Shrimp"" level.",,报名参加“小虾米”级。
M5012-3_option2_2,"Sign up for the ""Chief"" level.",,报名参加“首席”级。
M5012-3_option2_3,"Sign up for the ""Grandmaster"" level.",,报名参加“宗师”级。
M5012-3_option2_4,Don't sign up for now.,,暂不报名。
M1500-1_option1_1,"Fortune favors the bold, let's see what treasures are inside!<color=#c44b0e>(Start the battle immediately)</color>",,富贵险中求，进去看看有什么宝贝！<color=#c44b0e>（直接开战）</color>
M1500-1_option1_2,"Better safe than sorry, don't go in.",,保命要紧还是别进去了。
M20114-1_name,Wild Cat Problem,,野猫成患
M20114-1_overview1,Help the shopkeeper of Sorrowless Tavern deal with the wild cats stealing fish.,,帮忘忧楼的掌柜解决野猫偷吃鱼的麻烦。
M20114-1_overview2,Tell the shopkeeper of Sorrowless Tavern that the problem has been solved.,,告知忘忧楼的掌柜麻烦已经解决。
M20114-2_option1_1,Feed a Golden carp.<color=#097a76>(Golden carp x1)</color>,,喂一条金鲤鱼。<color=#097a76>（金鲤鱼1条）</color>
M20114-2_option1_2,Feed a Carp.<color=#097a76>(Carp x1)</color>,,喂一条鲤鱼。<color=#097a76>（鲤鱼1条）</color>
M20114-2_option1_3,Feed a Crucian carp.<color=#097a76>(Crucian carp x1)</color>,,喂一条鲫鱼。<color=#097a76>（鲫鱼1条）</color>
M20114-2_option1_4,Feed a Trout.<color=#097a76>(Trout x1)</color>,,喂一条鲟鱼。<color=#097a76>（鲟鱼1条）</color>
M20114-2_option1_5,Feed a Bass.<color=#097a76>(Bass x1)</color>,,喂一条鲈鱼。<color=#097a76>（鲈鱼1条）</color>
M20114-2_option1_6,Feed a Grass carp.<color=#097a76>(Grass carp x1)</color>,,喂一条草鱼。<color=#097a76>（草鱼1条）</color>
M20114-2_option1_7,"Never mind, don't feed it.",,算了，还是别喂它了。
M1200-10_option1_1,Agree to help him get out.,,答应救他出去。
M1200-10_option1_2,Refuse to help him get out.,,不答应救他出去。
M1200-10_option2_1,Lie that the official has joined the bandits.<color=#097a76>(Official seal x1)</color>,,谎称官员已经入伙山寨。<color=#097a76>（官印1枚）</color>
M1200-10_option2_2,Tell the details and show the token.<color=#097a76>(Official seal x1)</color>,,告知详情并出示信物。<color=#097a76>（官印1枚）</color>
M1200-10_option2_3,Just tell the details.,,仅告知详情。
M1200-10_option2_4,Pay a casual visit to the general.,,闲来无事，给将军请安。
M1200-10_option3_1,Stick to your words and don't lie.<color=#097a76>(Specific Battle)</color>,,坚持自己所言不虚。<color=#097a76>（特定战斗）</color>
M1200-10_option3_2,Confess and run away.,,告罪离开。
M1200-10_name,Official of the Blue Wind Camp,,青风寨的官员
M1200-10_overview1,"Go to Chuxiang City General's mansion and inform Lü Wenhuan of the truth, asking him to send troops to rescue the kidnapped official.",,前往楚襄城将军府告知吕文桓实情，让他派兵解救被绑架的官员。
M1200-10_npcname1,Faint voice,,微弱的声音
M1200-12_option1_1,Eliminate the Blue Wind Camp!<color=#c44b0e>(Start Battle Immediately)</color>,,剿灭青风寨！<color=#c44b0e>（立即开战）</color>
M1200-12_option1_2,Order the soldiers to clear the bandits outside the house.,,命令士兵清除屋外的山贼。
M1200-12_option1_3,Set fire to the mountain!,,放火烧山！
M1200-13_option1_1,"Unfortunately, General Lü sent me to kill you and silence you.",,可惜，吕将军派我来杀你灭口。
M1200-13_option1_2,"Stop talking nonsense, just kill him.<color=#0574a8>(Kill the Official)</color>",,说什么废话，杀了他就是了。<color=#0574a8>（击杀官员）</color>
M1200-13_option2_1,"I'll let you run away, hoping you'll keep your word.",,我就放你离开，希望你说话算话。
M1200-13_option2_2,"No need for more words, I'll send you on your way.<color=#0574a8>(Kill the Official)</color>",,不必多话，这就送你上路。<color=#0574a8>（击杀官员）</color>
M1200-15_overview1,"Assassinate the official trapped in the Blue Wind Camp for the Pacification Envoy, Lü Wenhuan.",,替安抚使·吕文桓刺杀被困在青风寨的官员。
M1200-15_overview2,Find a way to rescue the official trapped in the Blue Wind Camp.,,想办法救出被困在青风寨的官员。
M1200-15_overview3,"Report the results to the Pacification Envoy, Lü Wenhuan.",,向安抚使·吕文桓汇报结果。
M1200-15_option1_1,He won't be talking anymore.,,他已经不会再说话了。
M1200-15_option1_2,I accidentally killed him...,,我一时失手，他已经……
M1200-15_option1_3,I have rescued him.,,我已经将他救出。
M1200-15_option1_4,"He must be hiding somewhere, I don't know where he is.",,他应该是躲起来了，我也不知道他在哪。
M1200-15_option1_5,There's no progress yet.,,事情还没有进展。
M1200-15_option2_1,Leaving you alive will only bring disaster to the people!<color=#0574a8>(Kill Lü Wenhuan)</color>,,留你在世上，才会让百姓遭难！<color=#0574a8>（击杀吕文桓）</color>
M1200-15_option2_2,Spare his life for now.,,暂且饶他一命。
M20123-1_option1_1,"Alright, I'll chat with you.",,好吧，我就陪你聊聊天。
M20123-1_option1_2,"This is against decency, please respect yourself.",,这实在有伤风化，请你自重。
M20123-1_option2_1,Pay the fine.<color=#097a76>(2000 Wen)</color>,,缴纳罚款。<color=#097a76>（2000文）</color>
M20123-1_option2_2,I won't give you any money!<color=#097a76>(Specific Battle)</color>,,我才不会把钱给你们！<color=#097a76>（特定战斗）</color>
M20118-1_option1_1,Ask about the benefits of marrying into the Ding family.,,询问入赘丁家的好处。
M20118-1_option1_2,<color=#0574a8>Agree to marry into the Ding family.</color>,,<color=#0574a8>答应入赘丁家。</color>
M20118-1_option1_3,Firmly refuse.,,严词拒绝。
M20118-1_option1_4,Haven't decided yet.,,还没想好。
M20118-1_option2_1,<color=#0574a8>Decide to marry into the Ding family!</color>,,<color=#0574a8>决定入赘丁家！</color>
M20118-1_option2_2,Let me think about it.,,再考虑考虑。
M20118-3_option1_1,Rest and sleep.<color=#097a76>(Four shichen)</color>,,安歇就寝。<color=#097a76>（四个时辰）</color>
M20118-3_option1_2,Don't rest for now.,,暂不休息。
M20118-3_option2_1,Cut the weeds and dig up the roots.<color=#0574a8>(Kill Miss Ding)</color>,,斩草除根。<color=#0574a8>（击杀丁小姐）</color>
M20118-3_option2_2,Spare her life for old times' sake.,,念及旧情，留她一命。
R10071-1_option1_1,Understood.,,已经知晓了。
R10071-1_option1_2,Could you please repeat that?,,麻烦再说一遍。
R10071-1_option2_1,I'll participate!,,我参加！
R10071-1_option2_2,I need to prepare a bit more.,,我再准备一下。
R10071-1_option3_1,"First, explain to me why your daughter is so strong!",,你先把你们家小姐力气这么大的问题给我解释明白！
R10071-1_option3_2,"It's only 20 Guan, it's nothing!<color=#097a76>(20000 Wen)</color>",,20贯而已，不算什么！<color=#097a76>（20000文）</color>
R10071-1_option3_3,I really don't have that much money on me...,,我身上真没这么多钱……
R10071-1_option3_4,"Forget it, I don't want this marriage!",,算了，这婚事我不要了！
R10071-1_name1,Martial Arts Contest for a Bride,,比武招亲
R10071-1_overview1,You can register for the martial arts contest for a bride at the Daliang City Arena from Si Shi to You Shi.,,巳时到酉时可在大梁城擂台司仪处报名参加比武招亲。
R10071-2_name1,Propose at Duke Kang's Manor,,康王府提亲
R10071-2_overview1,Go to Lin'an City·Duke Kang's Manor and propose to Duke Kang.,,前往霖安城·康王府，向康王提亲。
R10071-2_overview2,Bring the treasure from the top of the Enlightment Tower to Duke Kang to gain his approval.,,取得开化塔顶层的宝物带给康王，以获得康王的认可。
R10071-2_overview3,Give the <color=#c44b0e>Mark of the Common People</color> to Duke Kang.,,把<color=#c44b0e>苍生之印</color>带给康王。
R10071-2_overview4,Go to Duke Kang's Manor at the right time and propose to Duke Kang.,,在合适的时候前往康王府，向康王提亲。
R10071-2_option1_1,Agree to Duke Kang and get married immediately.,,答应康王，立刻完婚。
R10071-2_option1_2,Not ready yet.,,还没准备好。
R10015-2_option1_1,"Please spare me, Uncle Master.<color=#097a76>(Solo by protagonist)</color>",,请师叔手下留情。<color=#097a76>（主角单挑）</color>
R10015-2_option1_2,Please spare me.<color=#097a76>(Solo by protagonist)</color>,,请手下留情。<color=#097a76>（主角单挑）</color>
R10015-2_option1_3,Not ready yet.,,还没准备好。
R10031-2_name,Family heirloom Kitchen knife,,家传菜刀
R10031-2_overview1,Help Pao Chunqiu find the whereabouts of the Black iron blade in Daliang City.,,在大梁城里帮庖春秋寻找玄铁菜刀的下落。
R10031-2_overview2,Give the Black iron blade to Pao Chunqiu.,,把玄铁菜刀交给庖春秋。
R10031-2_option1_1,Is this your family heirloom?<color=#097a76>(Black iron blade1)</color>,,你看看这是不是你家的传家宝？<color=#097a76>（玄铁菜刀1把）</color>
R10031-2_option1_2,"I haven't found it yet, please wait a little longer, Brother Pao.",,还没找到，庖老哥你再等等。
R10031-2-1_option1_1,"Here's 10 guan, I'll redeem the knife.<color=#097a76>(10000 wen)</color>",,10贯给你，刀我赎了。<color=#097a76>（10000文）</color>
R10031-2-1_option1_2,I won't redeem the knife for now.,,暂时不赎刀。
R10031-2-1_option1_3,"Here's 5 guan, I'll redeem the knife.<color=#097a76>(5000 wen)</color>",,5贯给你，刀我赎了。<color=#097a76>（5000文）</color>
R10031-2-2_option1_1,"Could you please sharpen the knife for me, Master?<color=#097a76>(5000 wen)</color>",,麻烦师傅帮忙磨刀。<color=#097a76>（5000文）</color>
R10031-2-2_option1_2,"Excuse me, I'll be on my way.",,告辞离开。
R10078-2_option1_1,"Please spare me, Captain Qiu.<color=#097a76>(Solo by protagonist)</color>",,请裘捕头手下留情。<color=#097a76>（主角单挑）</color>
R10078-2_option1_2,Not ready yet.,,还没准备好。
R10089-2_option1_1,Then I'll give you some pointers.<color=#097a76>(Solo by protagonist)</color>,,那我就指点你两下好了。<color=#097a76>（主角单挑）</color>
R10089-2_option1_2,"I have something else to do today, I'll accompany you another day.",,今天还有事，改日奉陪。
R10089-4_option1_1,"Give the ""Far Sealing Hand"" Manual to Fang Xiao Bai.<color=#097a76>(One Far Sealing Hand)</color>",,把《凌空点穴手》秘籍交给方小白。<color=#097a76>（凌空点穴手1本）</color>
R10089-4_option1_2,It's not the time yet.,,现在还不是时候。
R10018-2_name,Four Gentlemen Formation,,四贤风流阵
R10018-2_overview1,You can go to the Confucius Temple to help Cai Youzhi break through the formation at midnight Zi Shi.,,夜半子时可前往儒圣馆帮蔡攸之闯阵。
R10018-2_option1_1,"Brother Cai, let me lend you a hand!<color=#097a76>(Specific battle)</color>",,蔡兄，我来助你一臂之力！<color=#097a76>（特定战斗）</color>
R10018-2_option1_2,I need to prepare a bit more.,,还需做一番准备。
R10025-2_option1_1,Donate 50 guan.<color=#097a76>(50000 wen)</color>,,捐出50贯。<color=#097a76>（50000文）</color>
R10025-2_option1_2,I don't want to give it to him for now.,,暂时不想给他。
R10025-2_option2_1,Donate 100 guan.<color=#097a76>(100000 wen)</color>,,捐出100贯。<color=#097a76>（100000文）</color>
R10025-2_option2_2,I don't want to donate money for now.,,暂时不想捐钱。
R10077-0_option1_1,Bow respectfully!,,恭敬行礼！
R10077-0_option1_2,Bow normally!,,普通行礼！
R10084-0_option1_1,Admit to having met before.,,承认见过面。
R10084-0_option1_2,Deny having met before.,,否认见过面。
M5003-2_option1_1,"Go ahead and make your move!<color=#097a76>(Stamina10, 2 Ke, solo by protagonist)</color>",,尽管出手吧！<color=#097a76>（体力10，2刻，主角单挑）</color>
M5003-2_option1_2,Not ready yet.,,还没准备好。
M5003-3_option1_1,I'll stand by the senior forever!<color=#c44b0e>(Fight immediately)</color>,,我和前辈同生共死！<color=#c44b0e>（立刻战斗）</color>
M5003-3_option1_2,"It's none of my business, I'm out of here.",,不关我的事，我先闪了。
Pick-3_option1_1,"First come, first served, this treasure is naturally mine!<color=#c44b0e>(Fight immediately)</color>",,先来后到，这宝贝自然归我所有！<color=#c44b0e>（立即战斗）</color>
Pick-3_option1_2,Run away obediently.,,乖乖离开。
M5007-1_option1_1,Go to <color=#c44b0e>Zhongzhou Region</color>.<color=#097a76>(12 shichen)</color>,,前往<color=#c44b0e>中州地区</color>。<color=#097a76>（12个时辰）</color>
M5007-1_option1_2,Go to <color=#c44b0e>Xiangfan Region</color>.<color=#097a76>(12 shichen)</color>,,前往<color=#c44b0e>襄樊地区</color>。<color=#097a76>（12个时辰）</color>
M5007-1_option1_3,Go to <color=#c44b0e>Wuyue Region</color>.<color=#097a76>(12 shichen)</color>,,前往<color=#c44b0e>吴越地区</color>。<color=#097a76>（12个时辰）</color>
M5007-1_option1_4,I haven't decided yet.,,还没考虑好。
M5008-1_option1_1,Go to <color=#c44b0e>Nameless Region</color>.<color=#097a76>(12 shichen)</color>,,前往<color=#c44b0e>无名地区</color>。<color=#097a76>（12个时辰）</color>
M5009-1_option1_1,Go to <color=#c44b0e>Jiujiang Fotress</color><color=#097a76>(1 shichen)</color>,,前往<color=#c44b0e>九江水寨</color><color=#097a76>（1个时辰）</color>
M1000-7_option1_1,Pay the toll to avoid disaster.<color=#097a76>(Half of the money)</color>,,破财消灾，缴纳过路费。<color=#097a76>（一半金钱）</color>
M1000-7_option1_2,I don't have money to give to you thieves!<color=#097a76>(Specific battle)</color>,,我才没有钱给你们这些贼人！<color=#097a76>（特定战斗）</color>
XS20300-1_name,Beggars blocking the door,,乞丐堵门
XS20300-1_overview0,"Beggars often harass street shops, please help to drive these annoying guys away.",,常有乞丐滋扰临街商铺，请各位壮士出手相助，赶走这些烦人的家伙。
XS20300-1_overview1,Drive away the <color=#c44b0e>beggar</color> causing trouble at the entrance of Hotel Delighted.,,赶走在悦来客栈门口闹事的<color=#c44b0e>乞丐</color>。
XS20300-1_overview2,Return to the bulletin board in Lin'an City to complete the task.,,回霖安城布告板交付任务。
XS20300-1_option1_1,Donate 100 Wen. <color=#097a76>(100 Wen)</color>,,施舍100文。<color=#097a76>（100文）</color>
XS20300-1_option1_2,Take action to drive him away. <color=#097a76>(Specific battle)</color>,,出手把他赶走。<color=#097a76>（特定战斗）</color>
XS20300-2_overview1,Drive away the <color=#c44b0e>beggar</color> causing trouble at the entrance of Wine God Tower.,,赶走在太白楼门口闹事的<color=#c44b0e>乞丐</color>。
XS20300-3_overview1,Drive away the <color=#c44b0e>beggar</color> causing trouble at the entrance of Exquisite Pavilion.,,赶走在珍品阁门口闹事的<color=#c44b0e>乞丐</color>。
XS20300-4_name,Trouble in the Market,,市集滋事
XS20300-4_overview0,"There are often ruffians causing trouble in the Market, we ask for the help of brave warriors to drive these troublemakers away.",,市集上常有泼皮惹是生非，请各位壮士出手相助，赶走这些扰民的家伙。
XS20300-4_overview1,Drive away the <color=#c44b0e>ruffian</color> causing trouble in the Lin'an City Market during the day.,,赶走白天在霖安城市集里惹事的<color=#c44b0e>泼皮</color>。
XS20300-5_name,Night Patrol in the City,,夜间巡城
XS20300-5_overview0,"Thieves often appear in the city at night, we entrust brave warriors to patrol the city at night and catch all the thieves.",,城内夜半晚间常有贼人出没，委托各位壮士晚间巡查城内各处，将贼人一网打尽。
XS20300-5_overview1,Drive away the thieves who appear near the Lin'an Government Office between <color=#c44b0e>11pm and 3am</color> every night.,,赶走每夜<color=#c44b0e>子丑之间</color>出没在霖安衙门附近的贼人。
XS20300-6_overview1,Drive away the thieves who appear near the Maiden House between <color=#c44b0e>11pm and 3am</color> every night.,,赶走每夜<color=#c44b0e>子丑之间</color>出没在群芳馆附近的贼人。
XS20300-7_overview1,Drive away the thieves who appear near Duke Kang's manor between <color=#c44b0e>11pm and 3am</color> every night.,,赶走每夜<color=#c44b0e>子丑之间</color>出没在康王府附近的贼人。
XS20300-8_name,Treasure Hunt Puzzle,,谜题寻宝
XS20300-8_overview0,"A good Samaritan has buried something somewhere in the city. If anyone can find this item based on the clues, not only will they receive the item, but they will also receive an additional reward.",,有好事者在城内某处埋藏一物，若有人能够根据线索找到此物，不但物赠有缘人还可额外获得奖励。
XS20300-8_overview1,Find the buried item in Lin'an City based on the clues.,,根据线索找到在霖安城内埋藏的东西。
XS20300-8_overview2,"Clue one, ""A thousand hammers and chisels come out of the deep mountains, and the raging fire burns as if it's nothing.""",,线索一，“千锤万凿出深山，烈火焚烧若等闲。”
XS20300-8_overview3,"Clue two, ""A glance back and a smile, a hundred charms are born, the six palaces are colorless.""",,线索二，“回眸一笑百媚生 六宫粉黛无颜色。”
XS20300-8_overview4,"Clue three, ""Once you enter the palace gate, it's as deep as the sea, from then on, everyone you meet is a stranger.""",,线索三，“一入宫门深似海，从此相逢是路人。”
XS20300-8_overview5,Find the location where the item is buried near the Lin'an Government Office.,,在霖安衙门附近找到埋东西的位置。
XS20300-8_option1_1,"Start digging! <color=#097a76>(Iron shovel1, 1 ke)</color>",,开挖！<color=#097a76>（铁铲1柄、1刻）</color>
XS20300-8_option1_2,Give up for now.,,暂且作罢。
XS20300-9_name,Escort the Merchant Ship,,商船护送
XS20300-9_overview0,"Recently, the Merchant ship on the Above river has been repeatedly attacked by river pirates. We are now recruiting brave warriors with high martial arts skills to escort the Merchant ship across the river. There will be a generous reward upon completion.",,近来江上商船屡次遭受水贼袭扰，现招募武艺高强的义士护送商船渡江，事成后必有重谢。
XS20300-9_overview1,Go to the outskirts of the city to escort the Merchant ship across the river.,,前往城外，护送商船渡江。
XS20300-9_option1_1,Agree to escort the Merchant ship. <color=#c44b0e>(6 shichen)</color>,,答应护送商船。<color=#c44b0e>（6个时辰）</color>
XS20300-9_option1_2,I'm not ready yet. <color=#097a76>(Give up the reward)</color>,,还没准备好。<color=#097a76>（放弃悬赏）</color>
XS20200-1_overview1,Drive away the <color=#c44b0e>beggar</color> causing trouble at the entrance of Drifting Cloud Inn.,,赶走在浮云客栈门口闹事的<color=#c44b0e>乞丐</color>。
XS20200-1_overview2,Return to the bulletin board in Daliang City to complete the task.,,回大梁城布告板交付任务。
XS20200-2_overview1,Drive away the <color=#c44b0e>beggar</color> causing trouble at the entrance of Tower of Prosperity.,,赶走在繁华似锦楼门口闹事的<color=#c44b0e>乞丐</color>。
XS20200-3_overview1,Drive away the <color=#c44b0e>beggar</color> causing trouble at the entrance of Golden Fortune Shop.,,赶走在多宝斋门口闹事的<color=#c44b0e>乞丐</color>。
XS20200-4_overview1,Drive away the <color=#c44b0e>ruffian</color> causing trouble in the Daliang City Market during the day.,,赶走白天在大梁城市集里惹事的<color=#c44b0e>泼皮</color>。
XS20200-5_overview1,Drive away the thieves who appear near the Daliang Government Office <color=#c44b0e>between midnight and 2 a.m.</color> every night.,,赶走每夜<color=#c44b0e>子丑之间</color>出没在大梁衙门附近的贼人。
XS20200-6_overview1,Drive away the thieves who appear near the Glittering Artifact Auction <color=#c44b0e>between midnight and 2 a.m.</color> every night.,,赶走每夜<color=#c44b0e>子丑之间</color>出没在珠光宝气楼附近的贼人。
XS20200-7_overview1,Drive away the thieves who appear near the Pawn shop <color=#c44b0e>between midnight and 2 a.m.</color> every night.,,赶走每夜<color=#c44b0e>子丑之间</color>出没在永乐当铺附近的贼人。
XS20200-8_overview1,Find the hidden item in Daliang City according to the clues.,,根据线索找到在大梁城内埋藏的东西。
XS20200-8_overview2,"Clue one, ""There is a path to the mountain of books through diligence, and a boat to the boundless sea of learning through hardship.""",,线索一，“书山有路勤为径，学海无涯苦作舟。”
XS20200-8_overview3,"Clue two, ""Miraculous medicine and silver needles remove diseases, and the saintly heart calls back spring.""",,线索二，“妙药银针除病去，丹心圣手唤春回。”
XS20200-8_overview4,"Clue three, ""Fine wine from Lanling and tulips, served in a jade bowl with Amber light.""",,"线索三，“兰陵美酒郁金香,玉碗盛来琥珀光。”"
XS20200-8_overview5,Find the place where something is buried near the Tower of Prosperity in Daliang.,,在大梁繁华似锦楼附近发现埋东西地点。
XS20200-9_overview1,Go to Zhongzhou Region Ferry to escort the Merchant ship across the river.,,前往中州地区渡口，护送商船渡江。
XS20100-1_overview1,Drive away the <color=#c44b0e>beggars</color> causing trouble at the entrance of Hotel Prosperous.,,赶走在福临客栈门口闹事的<color=#c44b0e>乞丐</color>。
XS20100-1_overview2,Return to the bulletin board in Chuxiang City to complete the task.,,回楚襄城布告板交付任务。
XS20100-2_overview1,Drive away the <color=#c44b0e>beggars</color> causing trouble at the entrance of Sorrowless Tavern.,,赶走在忘忧楼门口闹事的<color=#c44b0e>乞丐</color>。
XS20100-3_overview1,Drive away the <color=#c44b0e>beggars</color> causing trouble at the entrance of Rare Artifact Shop.,,赶走在奇珍坊门口闹事的<color=#c44b0e>乞丐</color>。
XS20100-4_overview1,Drive away the <color=#c44b0e>ruffians</color> causing trouble in the Chuxiang City Market during the day.,,赶走白天在楚襄城市集里惹事的<color=#c44b0e>泼皮</color>。
XS20100-5_overview1,Catch the thieves who appear near the Ding family <color=#c44b0e>between midnight and 2 a.m.</color> every night.,,抓捕每夜<color=#c44b0e>子丑之间</color>出没在丁家附近的贼人。
